Date,Time,Transaction ID,Receipt No.,Total,Total Cost,Payment Type,Category,Item,Option,Modifier,Quantity,Price per Unit,Discount,Tax,Payment ID,Cash Amount,Card Amount,Balance,Change Amount,Status,Order Type,Table Number,Customer Name,Customer Phone,Customer Email,Cashier
2025-07-04,22:14:56,TRANS_100773,REC_8838,425,425,GCash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,1,80,0,0,PAY_336266,0,0,0,0,Completed,Delivery,NULL,Customer_774,09473400711,customer774@example.com,John Doe
2025-07-04,22:14:56,TRANS_100773,REC_8838,425,425,GCash,DRINKS,Iced Coffee,LARGE,NULL,3,90,0,0,PAY_335553,0,0,0,0,Completed,Delivery,NULL,Customer_774,09473400711,customer774@example.com,John Doe
2025-07-04,22:14:56,TRANS_100773,REC_8838,425,425,GCash,HOTDOGS,Bacon Overload,NULL,NULL,1,75,0,0,PAY_436535,0,0,0,0,Completed,Delivery,NULL,Customer_774,09473400711,customer774@example.com,John Doe
2025-07-04,21:35:35,TRANS_100774,REC_4903,465,465,Cash,HOTDOGS,Signature Cheesy Hotdog Sandwich,NULL,NULL,3,65,0,0,PAY_693968,465,0,0,0,Completed,Delivery,NULL,Customer_775,09203317665,customer775@example.com,Peter Jones
2025-07-04,21:35:35,TRANS_100774,REC_4903,465,465,Cash,SNACKS,French Fries,NULL,NULL,1,40,0,0,PAY_177124,465,0,0,0,Completed,Delivery,NULL,Customer_775,09203317665,customer775@example.com,Peter Jones
2025-07-04,21:35:35,TRANS_100774,REC_4903,465,465,Cash,HOTDOGS,Signature Cheesy Hotdog Sandwich,NULL,NULL,1,65,0,0,PAY_158449,465,0,0,0,Completed,Delivery,NULL,Customer_775,09203317665,customer775@example.com,Peter Jones
2025-07-04,21:35:35,TRANS_100774,REC_4903,465,465,Cash,HOTDOGS,Plain Hotdog Sandwich,NULL,NULL,3,55,0,0,PAY_709994,465,0,0,0,Completed,Delivery,NULL,Customer_775,09203317665,customer775@example.com,Peter Jones
2025-07-04,07:23:16,TRANS_100775,REC_2453,495,495,Card,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,3,80,0,0,PAY_383128,0,495,0,0,Completed,Dine-In,17,Customer_776,09759130020,customer776@example.com,Peter Jones
2025-07-04,07:23:16,TRANS_100775,REC_2453,495,495,Card,HOTDOGS,Bacon Overload,NULL,NULL,2,75,0,0,PAY_622433,0,495,0,0,Completed,Dine-In,15,Customer_776,09759130020,customer776@example.com,Peter Jones
2025-07-04,07:23:16,TRANS_100775,REC_2453,495,495,Card,ADD ONS,SYRUPS,NULL,NULL,3,5,0,0,PAY_216732,0,495,0,0,Completed,Dine-In,3,Customer_776,09759130020,customer776@example.com,Peter Jones
2025-07-04,07:23:16,TRANS_100775,REC_2453,495,495,Card,DRINKS,Iced Coffee,LARGE,NULL,1,90,0,0,PAY_912387,0,495,0,0,Completed,Dine-In,17,Customer_776,09759130020,customer776@example.com,Peter Jones
2025-07-04,04:10:04,TRANS_100776,REC_3611,535,535,Cash,HOTDOGS,Bacon Overload,NULL,NULL,1,75,0,0,PAY_236729,535,0,0,0,Completed,Delivery,NULL,Customer_777,09801596354,customer777@example.com,John Doe
2025-07-04,04:10:04,TRANS_100776,REC_3611,535,535,Cash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,1,80,0,0,PAY_185854,535,0,0,0,Completed,Delivery,NULL,Customer_777,09801596354,customer777@example.com,John Doe
2025-07-04,04:10:04,TRANS_100776,REC_3611,535,535,Cash,SNACKS,Large Chicken Poppers,NULL,NULL,2,120,0,0,PAY_587239,535,0,0,0,Completed,Delivery,NULL,Customer_777,09801596354,customer777@example.com,John Doe
2025-07-04,04:10:04,TRANS_100776,REC_3611,535,535,Cash,ADD ONS,EXTRA SHOT ESPRESSO,NULL,NULL,3,20,0,0,PAY_749091,535,0,0,0,Completed,Delivery,NULL,Customer_777,09801596354,customer777@example.com,John Doe
2025-07-04,04:10:04,TRANS_100776,REC_3611,535,535,Cash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,1,80,0,0,PAY_478768,535,0,0,0,Completed,Delivery,NULL,Customer_777,09801596354,customer777@example.com,John Doe
2025-07-04,11:25:39,TRANS_100777,REC_8876,160,160,Card,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,2,80,0,0,PAY_514663,0,160,0,0,Completed,Take-Out,NULL,Customer_778,09605067428,customer778@example.com,Peter Jones
2025-07-04,03:44:08,TRANS_100778,REC_7641,180,180,Card,DRINKS,Iced Coffee,LARGE,NULL,2,90,0,0,PAY_771713,0,180,0,0,Completed,Delivery,NULL,Customer_779,09128504441,customer779@example.com,Jane Smith
2025-07-04,03:01:16,TRANS_100779,REC_8422,155,155,Card,ADD ONS,SYRUPS,NULL,NULL,3,5,0,0,PAY_592986,0,155,0,0,Completed,Take-Out,NULL,Customer_780,09362973156,customer780@example.com,John Doe
2025-07-04,03:01:16,TRANS_100779,REC_8422,155,155,Card,SNACKS,French Fries,NULL,NULL,3,40,0,0,PAY_406395,0,155,0,0,Completed,Take-Out,NULL,Customer_780,09362973156,customer780@example.com,John Doe
2025-07-04,03:01:16,TRANS_100779,REC_8422,155,155,Card,ADD ONS,EXTRA SHOT ESPRESSO,NULL,NULL,1,20,0,0,PAY_814881,0,155,0,0,Completed,Take-Out,NULL,Customer_780,09362973156,customer780@example.com,John Doe
2025-07-04,07:20:50,TRANS_100780,REC_3322,715,715,Cash,HOTDOGS,Bacon Overload,NULL,NULL,1,75,0,0,PAY_570339,715,0,0,0,Completed,Take-Out,NULL,Customer_781,09667978693,customer781@example.com,Peter Jones
2025-07-04,07:20:50,TRANS_100780,REC_3322,715,715,Cash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,2,80,0,0,PAY_870711,715,0,0,0,Completed,Take-Out,NULL,Customer_781,09667978693,customer781@example.com,Peter Jones
2025-07-04,07:20:50,TRANS_100780,REC_3322,715,715,Cash,SNACKS,Large Chicken Poppers,NULL,NULL,1,120,0,0,PAY_894606,715,0,0,0,Completed,Take-Out,NULL,Customer_781,09667978693,customer781@example.com,Peter Jones
2025-07-04,07:20:50,TRANS_100780,REC_3322,715,715,Cash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,3,80,0,0,PAY_980129,715,0,0,0,Completed,Take-Out,NULL,Customer_781,09667978693,customer781@example.com,Peter Jones
2025-07-04,07:20:50,TRANS_100780,REC_3322,715,715,Cash,SNACKS,Large Chicken Poppers,NULL,NULL,1,120,0,0,PAY_691158,715,0,0,0,Completed,Take-Out,NULL,Customer_781,09667978693,customer781@example.com,Peter Jones
2025-07-04,16:57:37,TRANS_100781,REC_7857,5,5,Cash,ADD ONS,SYRUPS,NULL,NULL,1,5,0,0,PAY_458202,5,0,0,0,Completed,Dine-In,20,Customer_782,09607859733,customer782@example.com,Jane Smith
2025-07-04,20:26:17,TRANS_100782,REC_6944,245,245,GCash,ADD ONS,EXTRA SHOT ESPRESSO,NULL,NULL,1,20,0,0,PAY_278393,0,0,0,0,Completed,Take-Out,NULL,Customer_783,09960564879,customer783@example.com,Peter Jones
2025-07-04,20:26:17,TRANS_100782,REC_6944,245,245,GCash,HOTDOGS,Signature Cheesy Hotdog Sandwich,NULL,NULL,1,65,0,0,PAY_960917,0,0,0,0,Completed,Take-Out,NULL,Customer_783,09960564879,customer783@example.com,Peter Jones
2025-07-04,20:26:17,TRANS_100782,REC_6944,245,245,GCash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,2,80,0,0,PAY_151585,0,0,0,0,Completed,Take-Out,NULL,Customer_783,09960564879,customer783@example.com,Peter Jones
2025-07-04,21:34:38,TRANS_100783,REC_8817,495,495,Cash,HOTDOGS,Bacon Overload,NULL,NULL,1,75,0,0,PAY_682627,495,0,0,0,Completed,Delivery,NULL,Customer_784,09995452613,customer784@example.com,Peter Jones
2025-07-04,21:34:38,TRANS_100783,REC_8817,495,495,Cash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,1,80,0,0,PAY_844365,495,0,0,0,Completed,Delivery,NULL,Customer_784,09995452613,customer784@example.com,Peter Jones
2025-07-04,21:34:38,TRANS_100783,REC_8817,495,495,Cash,SNACKS,Large Chicken Poppers,NULL,NULL,1,120,0,0,PAY_612861,495,0,0,0,Completed,Delivery,NULL,Customer_784,09995452613,customer784@example.com,Peter Jones
2025-07-04,21:34:38,TRANS_100783,REC_8817,495,495,Cash,ADD ONS,EXTRA SHOT ESPRESSO,NULL,NULL,3,20,0,0,PAY_623845,495,0,0,0,Completed,Delivery,NULL,Customer_784,09995452613,customer784@example.com,Peter Jones
2025-07-04,21:34:38,TRANS_100783,REC_8817,495,495,Cash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,2,80,0,0,PAY_346512,495,0,0,0,Completed,Delivery,NULL,Customer_784,09995452613,customer784@example.com,Peter Jones
2025-07-04,14:33:45,TRANS_100784,REC_6930,560,560,Card,HOTDOGS,Bacon Overload,NULL,NULL,2,75,0,0,PAY_916155,0,560,0,0,Completed,Take-Out,NULL,Customer_785,09212535862,customer785@example.com,Peter Jones
2025-07-04,14:33:45,TRANS_100784,REC_6930,560,560,Card,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,2,80,0,0,PAY_719587,0,560,0,0,Completed,Take-Out,NULL,Customer_785,09212535862,customer785@example.com,Peter Jones
2025-07-04,14:33:45,TRANS_100784,REC_6930,560,560,Card,SNACKS,Large Chicken Poppers,NULL,NULL,1,120,0,0,PAY_567302,0,560,0,0,Completed,Take-Out,NULL,Customer_785,09212535862,customer785@example.com,Peter Jones
2025-07-04,14:33:45,TRANS_100784,REC_6930,560,560,Card,SNACKS,French Fries,NULL,NULL,1,40,0,0,PAY_136494,0,560,0,0,Completed,Take-Out,NULL,Customer_785,09212535862,customer785@example.com,Peter Jones
2025-07-04,14:33:45,TRANS_100784,REC_6930,560,560,Card,DRINKS,Iced Coffee,LARGE,NULL,1,90,0,0,PAY_781566,0,560,0,0,Completed,Take-Out,NULL,Customer_785,09212535862,customer785@example.com,Peter Jones
2025-07-04,01:16:20,TRANS_100785,REC_6496,430,430,Card,HOTDOGS,Bacon Overload,NULL,NULL,1,75,0,0,PAY_799170,0,430,0,0,Completed,Dine-In,5,Customer_786,09200224454,customer786@example.com,John Doe
2025-07-04,01:16:20,TRANS_100785,REC_6496,430,430,Card,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,1,80,0,0,PAY_630006,0,430,0,0,Completed,Dine-In,16,Customer_786,09200224454,customer786@example.com,John Doe
2025-07-04,01:16:20,TRANS_100785,REC_6496,430,430,Card,SNACKS,Large Chicken Poppers,NULL,NULL,1,120,0,0,PAY_207562,0,430,0,0,Completed,Dine-In,11,Customer_786,09200224454,customer786@example.com,John Doe
2025-07-04,01:16:20,TRANS_100785,REC_6496,430,430,Card,HOTDOGS,Bacon Overload,NULL,NULL,1,75,0,0,PAY_345291,0,430,0,0,Completed,Dine-In,7,Customer_786,09200224454,customer786@example.com,John Doe
2025-07-04,01:16:20,TRANS_100785,REC_6496,430,430,Card,SNACKS,French Fries,NULL,NULL,2,40,0,0,PAY_588086,0,430,0,0,Completed,Dine-In,18,Customer_786,09200224454,customer786@example.com,John Doe
2025-07-04,07:31:33,TRANS_100786,REC_7469,325,325,Card,HOTDOGS,Plain Hotdog Sandwich,NULL,NULL,2,55,0,0,PAY_988178,0,325,0,0,Completed,Delivery,NULL,Customer_787,09712527584,customer787@example.com,Jane Smith
2025-07-04,07:31:33,TRANS_100786,REC_7469,325,325,Card,ADD ONS,SYRUPS,NULL,NULL,1,5,0,0,PAY_998949,0,325,0,0,Completed,Delivery,NULL,Customer_787,09712527584,customer787@example.com,Jane Smith
2025-07-04,07:31:33,TRANS_100786,REC_7469,325,325,Card,ADD ONS,DIP,NULL,NULL,3,10,0,0,PAY_839962,0,325,0,0,Completed,Delivery,NULL,Customer_787,09712527584,customer787@example.com,Jane Smith
2025-07-04,07:31:33,TRANS_100786,REC_7469,325,325,Card,DRINKS,Iced Coffee,LARGE,NULL,2,90,0,0,PAY_977688,0,325,0,0,Completed,Delivery,NULL,Customer_787,09712527584,customer787@example.com,Jane Smith
2025-07-04,13:55:13,TRANS_100787,REC_6043,235,235,Card,ADD ONS,DIP,NULL,NULL,1,10,0,0,PAY_598762,0,235,0,0,Completed,Dine-In,5,Customer_788,09173669669,customer788@example.com,Jane Smith
2025-07-04,13:55:13,TRANS_100787,REC_6043,235,235,Card,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,2,80,0,0,PAY_311660,0,235,0,0,Completed,Dine-In,11,Customer_788,09173669669,customer788@example.com,Jane Smith
2025-07-04,13:55:13,TRANS_100787,REC_6043,235,235,Card,HOTDOGS,Signature Cheesy Hotdog Sandwich,NULL,NULL,1,65,0,0,PAY_279951,0,235,0,0,Completed,Dine-In,8,Customer_788,09173669669,customer788@example.com,Jane Smith
2025-07-04,18:26:13,TRANS_100788,REC_5513,445,445,Card,SNACKS,French Fries,NULL,NULL,3,40,0,0,PAY_768391,0,445,0,0,Completed,Dine-In,13,Customer_789,09473500553,customer789@example.com,Jane Smith
2025-07-04,18:26:13,TRANS_100788,REC_5513,445,445,Card,DRINKS,Iced Coffee,LARGE,NULL,3,90,0,0,PAY_651790,0,445,0,0,Completed,Dine-In,2,Customer_789,09473500553,customer789@example.com,Jane Smith
2025-07-04,18:26:13,TRANS_100788,REC_5513,445,445,Card,HOTDOGS,Plain Hotdog Sandwich,NULL,NULL,1,55,0,0,PAY_961676,0,445,0,0,Completed,Dine-In,11,Customer_789,09473500553,customer789@example.com,Jane Smith
2025-07-04,04:46:15,TRANS_100789,REC_5686,560,560,Card,DRINKS,Iced Coffee,LARGE,NULL,2,90,0,0,PAY_354531,0,560,0,0,Completed,Dine-In,20,Customer_790,09548608816,customer790@example.com,John Doe
2025-07-04,04:46:15,TRANS_100789,REC_5686,560,560,Card,DRINKS,Iced Coffee,LARGE,NULL,2,90,0,0,PAY_390017,0,560,0,0,Completed,Dine-In,15,Customer_790,09548608816,customer790@example.com,John Doe
2025-07-04,04:46:15,TRANS_100789,REC_5686,560,560,Card,ADD ONS,SYRUPS,NULL,NULL,1,5,0,0,PAY_119474,0,560,0,0,Completed,Dine-In,4,Customer_790,09548608816,customer790@example.com,John Doe
2025-07-04,04:46:15,TRANS_100789,REC_5686,560,560,Card,HOTDOGS,Bacon Overload,NULL,NULL,1,75,0,0,PAY_800719,0,560,0,0,Completed,Dine-In,4,Customer_790,09548608816,customer790@example.com,John Doe
2025-07-04,04:46:15,TRANS_100789,REC_5686,560,560,Card,SNACKS,French Fries,NULL,NULL,3,40,0,0,PAY_276830,0,560,0,0,Completed,Dine-In,7,Customer_790,09548608816,customer790@example.com,John Doe
2025-07-04,07:09:46,TRANS_100790,REC_5782,40,40,Card,ADD ONS,EXTRA SHOT ESPRESSO,NULL,NULL,2,20,0,0,PAY_569027,0,40,0,0,Completed,Take-Out,NULL,Customer_791,09707397609,customer791@example.com,John Doe
2025-07-04,08:22:45,TRANS_100791,REC_7840,550,550,GCash,HOTDOGS,Bacon Overload,NULL,NULL,2,75,0,0,PAY_524199,0,0,0,0,Completed,Dine-In,12,Customer_792,09694323631,customer792@example.com,Peter Jones
2025-07-04,08:22:45,TRANS_100791,REC_7840,550,550,GCash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,1,80,0,0,PAY_916685,0,0,0,0,Completed,Dine-In,19,Customer_792,09694323631,customer792@example.com,Peter Jones
2025-07-04,08:22:45,TRANS_100791,REC_7840,550,550,GCash,SNACKS,Large Chicken Poppers,NULL,NULL,1,120,0,0,PAY_896018,0,0,0,0,Completed,Dine-In,17,Customer_792,09694323631,customer792@example.com,Peter Jones
2025-07-04,08:22:45,TRANS_100791,REC_7840,550,550,GCash,ADD ONS,SYRUPS,NULL,NULL,1,5,0,0,PAY_277786,0,0,0,0,Completed,Dine-In,3,Customer_792,09694323631,customer792@example.com,Peter Jones
2025-07-04,08:22:45,TRANS_100791,REC_7840,550,550,GCash,HOTDOGS,Signature Cheesy Hotdog Sandwich,NULL,NULL,3,65,0,0,PAY_852467,0,0,0,0,Completed,Dine-In,17,Customer_792,09694323631,customer792@example.com,Peter Jones
2025-07-04,13:35:54,TRANS_100792,REC_4527,515,515,Cash,HOTDOGS,Signature Cheesy Hotdog Sandwich,NULL,NULL,3,65,0,0,PAY_184708,515,0,0,0,Completed,Dine-In,8,Customer_793,09371656407,customer793@example.com,John Doe
2025-07-04,13:35:54,TRANS_100792,REC_4527,515,515,Cash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,1,80,0,0,PAY_672097,515,0,0,0,Completed,Dine-In,11,Customer_793,09371656407,customer793@example.com,John Doe
2025-07-04,13:35:54,TRANS_100792,REC_4527,515,515,Cash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,3,80,0,0,PAY_387884,515,0,0,0,Completed,Dine-In,16,Customer_793,09371656407,customer793@example.com,John Doe
2025-07-04,06:11:05,TRANS_100793,REC_6041,40,40,Cash,ADD ONS,EXTRA SHOT ESPRESSO,NULL,NULL,2,20,0,0,PAY_499194,40,0,0,0,Completed,Take-Out,NULL,Customer_794,09866466276,customer794@example.com,Peter Jones
2025-07-04,17:28:21,TRANS_100794,REC_3105,635,635,Cash,SNACKS,French Fries,NULL,NULL,3,40,0,0,PAY_557153,635,0,0,0,Completed,Delivery,NULL,Customer_795,09477199580,customer795@example.com,Jane Smith
2025-07-04,17:28:21,TRANS_100794,REC_3105,635,635,Cash,DRINKS,Iced Coffee,LARGE,NULL,1,90,0,0,PAY_965762,635,0,0,0,Completed,Delivery,NULL,Customer_795,09477199580,customer795@example.com,Jane Smith
2025-07-04,17:28:21,TRANS_100794,REC_3105,635,635,Cash,HOTDOGS,Signature Cheesy Hotdog Sandwich,NULL,NULL,1,65,0,0,PAY_391427,635,0,0,0,Completed,Delivery,NULL,Customer_795,09477199580,customer795@example.com,Jane Smith
2025-07-04,17:28:21,TRANS_100794,REC_3105,635,635,Cash,SNACKS,Large Chicken Poppers,NULL,NULL,3,120,0,0,PAY_448668,635,0,0,0,Completed,Delivery,NULL,Customer_795,09477199580,customer795@example.com,Jane Smith
2025-07-04,18:17:25,TRANS_100795,REC_3216,390,390,Cash,SNACKS,French Fries,NULL,NULL,1,40,0,0,PAY_968474,390,0,0,0,Completed,Delivery,NULL,Customer_796,09687270775,customer796@example.com,Peter Jones
2025-07-04,18:17:25,TRANS_100795,REC_3216,390,390,Cash,DRINKS,Iced Coffee,LARGE,NULL,2,90,0,0,PAY_311665,390,0,0,0,Completed,Delivery,NULL,Customer_796,09687270775,customer796@example.com,Peter Jones
2025-07-04,18:17:25,TRANS_100795,REC_3216,390,390,Cash,ADD ONS,DIP,NULL,NULL,2,10,0,0,PAY_340288,390,0,0,0,Completed,Delivery,NULL,Customer_796,09687270775,customer796@example.com,Peter Jones
2025-07-04,18:17:25,TRANS_100795,REC_3216,390,390,Cash,ADD ONS,DIP,NULL,NULL,3,10,0,0,PAY_820671,390,0,0,0,Completed,Delivery,NULL,Customer_796,09687270775,customer796@example.com,Peter Jones
2025-07-04,18:17:25,TRANS_100795,REC_3216,390,390,Cash,SNACKS,French Fries,NULL,NULL,3,40,0,0,PAY_187590,390,0,0,0,Completed,Delivery,NULL,Customer_796,09687270775,customer796@example.com,Peter Jones
2025-07-04,15:34:52,TRANS_100796,REC_3308,710,710,Cash,HOTDOGS,Bacon Overload,NULL,NULL,2,75,0,0,PAY_892577,710,0,0,0,Completed,Delivery,NULL,Customer_797,09924163485,customer797@example.com,Jane Smith
2025-07-04,15:34:52,TRANS_100796,REC_3308,710,710,Cash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,1,80,0,0,PAY_473949,710,0,0,0,Completed,Delivery,NULL,Customer_797,09924163485,customer797@example.com,Jane Smith
2025-07-04,15:34:52,TRANS_100796,REC_3308,710,710,Cash,SNACKS,Large Chicken Poppers,NULL,NULL,1,120,0,0,PAY_107472,710,0,0,0,Completed,Delivery,NULL,Customer_797,09924163485,customer797@example.com,Jane Smith
2025-07-04,15:34:52,TRANS_100796,REC_3308,710,710,Cash,DRINKS,Iced Coffee,LARGE,NULL,2,90,0,0,PAY_843440,710,0,0,0,Completed,Delivery,NULL,Customer_797,09924163485,customer797@example.com,Jane Smith
2025-07-04,15:34:52,TRANS_100796,REC_3308,710,710,Cash,DRINKS,Iced Coffee,LARGE,NULL,2,90,0,0,PAY_587678,710,0,0,0,Completed,Delivery,NULL,Customer_797,09924163485,customer797@example.com,Jane Smith
2025-07-04,18:34:08,TRANS_100797,REC_8052,400,400,Cash,SNACKS,Large Chicken Poppers,NULL,NULL,2,120,0,0,PAY_683247,400,0,0,0,Completed,Take-Out,NULL,Customer_798,09753386152,customer798@example.com,John Doe
2025-07-04,18:34:08,TRANS_100797,REC_8052,400,400,Cash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,2,80,0,0,PAY_185995,400,0,0,0,Completed,Take-Out,NULL,Customer_798,09753386152,customer798@example.com,John Doe
2025-07-04,23:31:44,TRANS_100798,REC_7397,605,605,Card,DRINKS,Iced Coffee,LARGE,NULL,3,90,0,0,PAY_300520,0,605,0,0,Completed,Dine-In,12,Customer_799,09703223120,customer799@example.com,Jane Smith
2025-07-04,23:31:44,TRANS_100798,REC_7397,605,605,Card,DRINKS,Iced Coffee,LARGE,NULL,3,90,0,0,PAY_899304,0,605,0,0,Completed,Dine-In,1,Customer_799,09703223120,customer799@example.com,Jane Smith
2025-07-04,23:31:44,TRANS_100798,REC_7397,605,605,Card,HOTDOGS,Signature Cheesy Hotdog Sandwich,NULL,NULL,1,65,0,0,PAY_970415,0,605,0,0,Completed,Dine-In,3,Customer_799,09703223120,customer799@example.com,Jane Smith
2025-07-04,22:24:04,TRANS_100799,REC_6902,525,525,GCash,HOTDOGS,Bacon Overload,NULL,NULL,2,75,0,0,PAY_662158,0,0,0,0,Completed,Delivery,NULL,Customer_800,09785605080,customer800@example.com,Jane Smith
2025-07-04,22:24:04,TRANS_100799,REC_6902,525,525,GCash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,1,80,0,0,PAY_809145,0,0,0,0,Completed,Delivery,NULL,Customer_800,09785605080,customer800@example.com,Jane Smith
2025-07-04,22:24:04,TRANS_100799,REC_6902,525,525,GCash,SNACKS,Large Chicken Poppers,NULL,NULL,1,120,0,0,PAY_166086,0,0,0,0,Completed,Delivery,NULL,Customer_800,09785605080,customer800@example.com,Jane Smith
2025-07-04,22:24:04,TRANS_100799,REC_6902,525,525,GCash,ADD ONS,DIP,NULL,NULL,1,10,0,0,PAY_852457,0,0,0,0,Completed,Delivery,NULL,Customer_800,09785605080,customer800@example.com,Jane Smith
2025-07-04,22:24:04,TRANS_100799,REC_6902,525,525,GCash,HOTDOGS,Plain Hotdog Sandwich,NULL,NULL,3,55,0,0,PAY_103069,0,0,0,0,Completed,Delivery,NULL,Customer_800,09785605080,customer800@example.com,Jane Smith
2025-07-04,00:56:07,TRANS_100800,REC_1296,500,500,Cash,HOTDOGS,Bacon Overload,NULL,NULL,2,75,0,0,PAY_102938,500,0,0,0,Completed,Delivery,NULL,Customer_801,09648685462,customer801@example.com,Jane Smith
2025-07-04,00:56:07,TRANS_100800,REC_1296,500,500,Cash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,2,80,0,0,PAY_939654,500,0,0,0,Completed,Delivery,NULL,Customer_801,09648685462,customer801@example.com,Jane Smith
2025-07-04,00:56:07,TRANS_100800,REC_1296,500,500,Cash,SNACKS,Large Chicken Poppers,NULL,NULL,1,120,0,0,PAY_258731,500,0,0,0,Completed,Delivery,NULL,Customer_801,09648685462,customer801@example.com,Jane Smith
2025-07-04,00:56:07,TRANS_100800,REC_1296,500,500,Cash,ADD ONS,DIP,NULL,NULL,3,10,0,0,PAY_314501,500,0,0,0,Completed,Delivery,NULL,Customer_801,09648685462,customer801@example.com,Jane Smith
2025-07-04,00:56:07,TRANS_100800,REC_1296,500,500,Cash,ADD ONS,EXTRA SHOT ESPRESSO,NULL,NULL,2,20,0,0,PAY_837899,500,0,0,0,Completed,Delivery,NULL,Customer_801,09648685462,customer801@example.com,Jane Smith
2025-07-04,06:46:54,TRANS_100801,REC_8540,565,565,Card,HOTDOGS,Bacon Overload,NULL,NULL,2,75,0,0,PAY_932316,0,565,0,0,Completed,Dine-In,19,Customer_802,09524644887,customer802@example.com,Peter Jones
2025-07-04,06:46:54,TRANS_100801,REC_8540,565,565,Card,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,1,80,0,0,PAY_220228,0,565,0,0,Completed,Dine-In,17,Customer_802,09524644887,customer802@example.com,Peter Jones
2025-07-04,06:46:54,TRANS_100801,REC_8540,565,565,Card,SNACKS,Large Chicken Poppers,NULL,NULL,2,120,0,0,PAY_566739,0,565,0,0,Completed,Dine-In,19,Customer_802,09524644887,customer802@example.com,Peter Jones
2025-07-04,06:46:54,TRANS_100801,REC_8540,565,565,Card,ADD ONS,SYRUPS,NULL,NULL,3,5,0,0,PAY_337941,0,565,0,0,Completed,Dine-In,3,Customer_802,09524644887,customer802@example.com,Peter Jones
2025-07-04,06:46:54,TRANS_100801,REC_8540,565,565,Card,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,1,80,0,0,PAY_840948,0,565,0,0,Completed,Dine-In,19,Customer_802,09524644887,customer802@example.com,Peter Jones
2025-07-04,13:31:00,TRANS_100802,REC_5253,340,340,GCash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,2,80,0,0,PAY_284682,0,0,0,0,Completed,Delivery,NULL,Customer_803,09351434393,customer803@example.com,Peter Jones
2025-07-04,13:31:00,TRANS_100802,REC_5253,340,340,GCash,DRINKS,Iced Coffee,LARGE,NULL,2,90,0,0,PAY_116259,0,0,0,0,Completed,Delivery,NULL,Customer_803,09351434393,customer803@example.com,Peter Jones
2025-07-04,18:36:33,TRANS_100803,REC_6705,425,425,Card,HOTDOGS,Bacon Overload,NULL,NULL,1,75,0,0,PAY_912997,0,425,0,0,Completed,Take-Out,NULL,Customer_804,09191657824,customer804@example.com,John Doe
2025-07-04,18:36:33,TRANS_100803,REC_6705,425,425,Card,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,1,80,0,0,PAY_215424,0,425,0,0,Completed,Take-Out,NULL,Customer_804,09191657824,customer804@example.com,John Doe
2025-07-04,18:36:33,TRANS_100803,REC_6705,425,425,Card,SNACKS,Large Chicken Poppers,NULL,NULL,1,120,0,0,PAY_337010,0,425,0,0,Completed,Take-Out,NULL,Customer_804,09191657824,customer804@example.com,John Doe
2025-07-04,18:36:33,TRANS_100803,REC_6705,425,425,Card,HOTDOGS,Signature Cheesy Hotdog Sandwich,NULL,NULL,2,65,0,0,PAY_685061,0,425,0,0,Completed,Take-Out,NULL,Customer_804,09191657824,customer804@example.com,John Doe
2025-07-04,18:36:33,TRANS_100803,REC_6705,425,425,Card,ADD ONS,DIP,NULL,NULL,2,10,0,0,PAY_586079,0,425,0,0,Completed,Take-Out,NULL,Customer_804,09191657824,customer804@example.com,John Doe
2025-07-04,04:36:13,TRANS_100804,REC_7887,110,110,GCash,HOTDOGS,Plain Hotdog Sandwich,NULL,NULL,2,55,0,0,PAY_228893,0,0,0,0,Completed,Delivery,NULL,Customer_805,09545847639,customer805@example.com,Peter Jones
2025-07-04,01:12:45,TRANS_100805,REC_5382,780,780,Card,SNACKS,French Fries,NULL,NULL,3,40,0,0,PAY_882872,0,780,0,0,Completed,Delivery,NULL,Customer_806,09385920300,customer806@example.com,Peter Jones
